Production Year,Car Mileage,Cost,Id
2018,38806,40000,8620
2015,38488,40000,8621
2017,286671,40000,8622
1986,150292,3000,8623
1990,69971,40000,8624
1975,193586,3000,8625
2008,289707,40000,8626
2017,136787,3000,8627
1983,135618,40000,8628
1982,197355,40000,8629
1991,186663,3000,8630
1982,155320,3000,8631
1974,92469,40000,8632
2000,66365,3000,8633
2012,83075,40000,8634
2002,173643,3000,8635
2019,170486,40000,8636
1978,185679,40000,8637
1999,154102,40000,8638
2017,30307,40000,8639
2010,61168,40000,8640
2000,171722,40000,8641
2007,232944,3000,8642
1971,68426,3000,8643
1999,64796,3000,8644
2019,152027,40000,8645
1980,10722,40000,8646
1992,266567,3000,8647
2000,133209,40000,8648
1972,184413,40000,8649
2007,190003,3000,8650
1985,137286,3000,8651
2015,132318,3000,8652
1988,42251,3000,8653
1978,212775,40000,8654
2017,224825,3000,8655
2019,201910,40000,8656
2015,33144,3000,8657
2018,123578,40000,8658
2012,51490,40000,8659
2008,147459,3000,8660
2013,292667,3000,8661
2023,23964,40000,8662
1995,130617,3000,8663
2008,4584,3000,8664
1971,229667,3000,8665
1999,169187,40000,8666
2017,92167,3000,8667
2004,263290,3000,8668
1992,93790,3000,8669
2003,20523,3000,8670
1989,250612,3000,8671
1996,100470,3000,8672
2007,259358,3000,8673
1992,58176,40000,8674
1976,61407,3000,8675
1975,173307,40000,8676
1980,142994,3000,8677
1983,137218,40000,8678
1982,269115,40000,8679
1971,31832,40000,8680
2023,73730,40000,8681
2009,190784,3000,8682
2002,106251,40000,8683
1976,80274,3000,8684
1987,122305,40000,8685
2013,156015,3000,8686
1974,124516,3000,8687
1997,270328,40000,8688
1971,288554,3000,8689
2001,144044,3000,8690
1995,242999,3000,8691
2019,124218,3000,8692
2013,17751,40000,8693
1999,240360,40000,8694
1982,141452,3000,8695
2019,141976,3000,8696
1976,61223,40000,8697
2014,158263,40000,8698
2012,272653,3000,8699
1994,31088,3000,8700
1981,93299,40000,8701
1983,235547,40000,8702
1971,152471,3000,8703
1999,116114,40000,8704
2008,39205,3000,8705
2018,129799,3000,8706
1997,53463,40000,8707
1986,193662,40000,8708
1999,138983,40000,8709
1997,164160,40000,8710
2004,181287,3000,8711
2011,196378,40000,8712
2003,287255,3000,8713
1989,63508,3000,8714
1990,43081,3000,8715
2009,276128,40000,8716
1998,121263,3000,8717
2014,287862,3000,8718
1993,11619,3000,8719
2016,95922,3000,8720
2020,281172,3000,8721
2004,60707,3000,8722
2007,246108,40000,8723
2014,222843,40000,8724
1978,202364,40000,8725
1978,216565,40000,8726
2009,131271,40000,8727
1981,192134,40000,8728
1970,261343,3000,8729
1978,3723,40000,8730
2021,6017,40000,8731
1993,127202,40000,8732
1993,185026,3000,8733
2009,242370,3000,8734
1981,68261,40000,8735
1971,159473,3000,8736
1988,184041,3000,8737
2020,279616,40000,8738
2023,56435,3000,8739
2015,146556,3000,8740
1973,263,40000,8741
1985,26902,3000,8742
2007,84971,40000,8743
2013,262685,3000,8744
1980,256356,3000,8745
1982,230515,3000,8746
1991,3812,40000,8747
1998,21387,40000,8748
1993,258803,40000,8749
1978,276376,3000,8750
1978,17218,40000,8751
2002,135173,3000,8752
1998,75795,3000,8753
2006,135887,3000,8754
1984,136354,40000,8755
1983,56244,3000,8756
1974,210002,40000,8757
1991,126432,40000,8758
1972,138603,40000,8759
1979,41854,40000,8760
2009,264400,3000,8761
2012,31400,40000,8762
1987,111642,3000,8763
1998,208387,40000,8764
1985,40323,40000,8765
2006,75212,40000,8766
2006,130849,3000,8767
2009,295913,3000,8768
1971,21502,40000,8769
2016,77853,40000,8770
1973,54037,40000,8771
2019,114963,3000,8772
2013,8176,3000,8773
1976,202368,3000,8774
2010,173962,3000,8775
1981,191305,40000,8776
1976,258992,40000,8777
1971,9287,3000,8778
2022,96972,3000,8779
2008,51029,40000,8780
2002,65292,40000,8781
2011,187713,40000,8782
1990,279583,3000,8783
1995,11184,40000,8784
1972,215891,3000,8785
2008,222584,3000,8786
2014,40289,3000,8787
1984,90442,40000,8788
1977,255111,40000,8789
2021,172181,3000,8790
2016,261990,40000,8791
1992,140271,40000,8792
2006,185688,3000,8793
2023,218174,40000,8794
2003,164069,40000,8795
1994,289022,3000,8796
2007,82716,40000,8797
1999,210469,40000,8798
2002,123341,3000,8799
1990,247795,40000,8800
2004,229556,40000,8801
1979,216868,3000,8802
1970,59296,40000,8803
1978,205058,40000,8804
1988,42799,40000,8805
2001,268409,3000,8806
1974,128770,40000,8807
1983,262281,40000,8808
1983,265827,40000,8809
1997,258852,3000,8810
2007,10063,3000,8811
2006,64346,3000,8812
1970,195600,40000,8813
2015,283213,40000,8814
1970,185425,40000,8815
2019,65728,40000,8816
2008,70630,3000,8817
1991,289685,3000,8818
1975,214854,3000,8819
1986,118205,3000,8820
1976,709,40000,8821
1988,156785,40000,8822
2007,121095,3000,8823
2023,122120,3000,8824
1988,233323,3000,8825
2021,266475,3000,8826
1987,55514,3000,8827
2002,163497,3000,8828
2020,19141,40000,8829
2011,32924,3000,8830
1983,298682,40000,8831
1999,187209,3000,8832
2011,66645,40000,8833
2007,139383,3000,8834
2019,10424,40000,8835
1982,170201,40000,8836
1998,185962,3000,8837
1977,247705,3000,8838
1977,67966,3000,8839
2020,271530,40000,8840
2009,212982,3000,8841
2019,146416,3000,8842
1993,115103,40000,8843
2020,46277,40000,8844
1978,245143,3000,8845
2015,296590,40000,8846
1970,283400,3000,8847
2003,53073,3000,8848
1973,62332,40000,8849
2010,152263,40000,8850
1992,199200,40000,8851
1996,5500,40000,8852
1997,65433,40000,8853
2021,67030,3000,8854
2008,61578,40000,8855
1981,140296,40000,8856
1995,107407,3000,8857
2001,156126,40000,8858
1996,44134,3000,8859
1992,22618,3000,8860
1978,227925,3000,8861
2019,15370,3000,8862
1984,187620,40000,8863
1976,262278,40000,8864
2006,57597,3000,8865
1973,51466,3000,8866
2023,157634,3000,8867
2000,177681,3000,8868
2019,292306,40000,8869
2011,240544,3000,8870
2005,77291,3000,8871
2022,124480,40000,8872
1972,44676,3000,8873
1993,161721,40000,8874
2018,73558,40000,8875
1984,168388,3000,8876
1997,217857,3000,8877
2005,255199,3000,8878
2019,222867,3000,8879
2002,220385,3000,8880
2022,250302,40000,8881
2013,231474,3000,8882
1988,79374,40000,8883
2001,105732,40000,8884
2017,85519,3000,8885
2023,197424,40000,8886
2005,269749,40000,8887
1994,201840,3000,8888
2006,185967,40000,8889
1995,84838,3000,8890
1987,12997,3000,8891
2014,41817,3000,8892
2020,202888,40000,8893
1997,111210,40000,8894
1990,106499,40000,8895
2001,297204,40000,8896
2006,88610,40000,8897
2021,203432,3000,8898
2005,299136,40000,8899
2018,20948,40000,8900
1974,35007,40000,8901
1972,235442,40000,8902
1990,97083,40000,8903
1989,9648,40000,8904
1983,163907,40000,8905
2012,185856,40000,8906
1991,96514,3000,8907
1995,103392,40000,8908
2018,135627,40000,8909
2013,297139,3000,8910
1988,18187,3000,8911
1979,101591,40000,8912
1975,280432,3000,8913
2004,115485,40000,8914
1988,134488,40000,8915
2009,21771,40000,8916
2006,229702,40000,8917
2022,47817,40000,8918
1989,254026,40000,8919
1979,1533,40000,8920
1977,89674,40000,8921
2006,85401,3000,8922
1987,268638,40000,8923
1983,161878,3000,8924
1975,264983,3000,8925
2016,63937,3000,8926
1975,208615,40000,8927
1971,35122,3000,8928
1974,221395,3000,8929
1999,184146,40000,8930
2018,56173,40000,8931
1971,294651,3000,8932
1970,175809,3000,8933
2012,186509,40000,8934
2023,265666,3000,8935
2003,25839,3000,8936
1988,5871,40000,8937
1986,111119,3000,8938
1986,83570,40000,8939
1973,245417,40000,8940
1990,162166,40000,8941
2019,207616,3000,8942
1989,48400,40000,8943
2005,176677,40000,8944
2013,223417,3000,8945
2023,90434,40000,8946
1986,65306,3000,8947
2010,119019,3000,8948
2021,157845,40000,8949
1976,82811,3000,8950
1989,293659,40000,8951
1977,128101,40000,8952
2014,92478,3000,8953
2000,229511,40000,8954
2019,180394,40000,8955
1979,107673,40000,8956
1980,185800,40000,8957
2005,249601,40000,8958
2009,309,40000,8959
1999,25004,40000,8960
2017,232900,3000,8961
1977,159321,40000,8962
1972,270199,40000,8963
1978,40673,40000,8964
1998,3494,40000,8965
1977,263923,40000,8966
1990,26252,40000,8967
1988,38968,40000,8968
2003,247047,40000,8969
2004,46220,3000,8970
2022,26294,40000,8971
1998,258749,3000,8972
1977,21712,40000,8973
2017,217302,40000,8974
1983,78935,3000,8975
1988,72405,40000,8976
1991,4896,40000,8977
2005,281817,3000,8978
2016,267538,40000,8979
2017,205600,40000,8980
1991,167749,3000,8981
2006,139349,40000,8982
1976,280041,3000,8983
1981,183026,3000,8984
2009,47532,40000,8985
2013,135904,40000,8986
2009,236356,3000,8987
1981,218158,40000,8988
1990,69980,40000,8989
2014,45315,40000,8990
2017,124553,40000,8991
2019,83106,40000,8992
1988,187001,3000,8993
1972,266338,40000,8994
2023,59250,3000,8995
2021,261582,3000,8996
1984,261438,3000,8997
2000,39308,40000,8998
2012,203150,40000,8999
2009,171790,3000,9000
2023,274088,3000,9001
1972,104009,40000,9002
1996,12915,3000,9003
1973,203348,3000,9004
1977,256054,40000,9005
1975,168851,3000,9006
1978,30942,3000,9007
1979,278467,3000,9008
2006,86019,40000,9009
1973,23074,3000,9010
2004,290068,3000,9011
1997,289385,3000,9012
1978,238632,3000,9013
1998,79005,40000,9014
1983,133886,40000,9015
2019,200029,3000,9016
1981,122118,40000,9017
2019,160542,3000,9018
2003,259035,40000,9019
1986,45115,40000,9020
2008,289876,40000,9021
1980,52617,3000,9022
2015,92979,3000,9023
2015,163439,3000,9024
1986,17078,3000,9025
1993,53017,3000,9026
2013,51815,40000,9027
1999,252847,40000,9028
2019,158546,40000,9029
1997,281601,40000,9030
1994,216206,40000,9031
1999,4658,3000,9032
1987,217708,40000,9033
1971,91618,40000,9034
1986,111779,3000,9035
1973,64972,40000,9036
1977,185184,3000,9037
2000,228953,3000,9038
1990,240793,40000,9039
1995,88823,40000,9040
1999,69355,40000,9041
2005,31073,40000,9042
2015,177233,3000,9043
2012,141657,3000,9044
1974,202915,40000,9045
1993,282833,40000,9046
2022,95161,3000,9047
1998,162634,40000,9048
1971,171216,40000,9049
1979,93438,3000,9050
1990,249059,3000,9051
1978,21783,3000,9052
2006,15618,3000,9053
2000,189858,3000,9054
1975,62379,3000,9055
2018,30468,3000,9056
2008,46743,3000,9057
2009,164907,3000,9058
2008,2684,3000,9059
2017,12728,40000,9060
1977,192602,40000,9061
1972,53721,3000,9062
2020,212308,40000,9063
2012,14677,40000,9064
1987,235521,3000,9065
2023,104919,40000,9066
1970,121569,3000,9067
1990,50607,40000,9068
2019,272052,3000,9069
1993,85459,3000,9070
1983,67809,40000,9071
1984,239600,40000,9072
2015,129405,40000,9073
2001,52443,3000,9074
2015,59140,3000,9075
1992,36954,3000,9076
1975,188801,40000,9077
1995,4224,40000,9078
2019,249595,40000,9079
2014,256805,40000,9080
2008,32616,3000,9081
2015,185364,40000,9082
2010,47198,40000,9083
2000,44288,40000,9084
1973,57447,40000,9085
1978,274397,40000,9086
2002,256043,3000,9087
1994,20532,3000,9088
2001,290748,3000,9089
1971,249667,40000,9090
2007,105365,40000,9091
1970,30760,40000,9092
1999,4250,3000,9093
2013,247113,3000,9094
1976,55441,40000,9095
1981,149814,40000,9096
1973,106966,40000,9097
2021,77027,40000,9098
1984,121772,40000,9099
1976,8879,40000,9100
1972,278300,3000,9101
2023,19055,3000,9102
2000,27695,40000,9103
1974,263217,40000,9104
1999,40460,3000,9105
2004,37502,3000,9106
2002,227644,40000,9107
2000,227090,40000,9108
1996,33423,40000,9109
1980,172212,40000,9110
2011,236715,40000,9111
1987,280338,3000,9112
1992,32486,40000,9113
1997,108346,3000,9114
2014,270190,40000,9115
2003,189538,40000,9116
1986,155523,3000,9117
1995,283172,3000,9118
1993,253646,40000,9119
1980,85266,3000,9120
2018,226627,40000,9121
1996,14312,3000,9122
1970,270289,3000,9123
2002,213182,3000,9124
2005,213921,40000,9125
1970,141064,3000,9126
1971,157868,40000,9127
1978,599,3000,9128
1982,280398,40000,9129
2013,190335,40000,9130
2010,166573,40000,9131
2017,213551,3000,9132
1979,159503,40000,9133
2015,82074,40000,9134
1990,19063,3000,9135
1999,147605,3000,9136
2020,218662,40000,9137
2022,202691,40000,9138
2017,76754,3000,9139
1974,11635,3000,9140
2012,249560,3000,9141
2017,187768,40000,9142
2008,201006,40000,9143
1974,66355,3000,9144
1974,211854,40000,9145
2003,256647,3000,9146
1985,214551,40000,9147
1973,37550,3000,9148
2001,126301,3000,9149
2023,47604,40000,9150
2007,251024,40000,9151
2018,212358,3000,9152
1985,285727,40000,9153
1998,140235,3000,9154
2013,145345,40000,9155
2004,224897,40000,9156
1980,43844,40000,9157
1985,228741,40000,9158
2013,39645,40000,9159
2006,273659,3000,9160
2008,30180,3000,9161
2010,297659,3000,9162
1972,126528,3000,9163
1974,235073,40000,9164
2012,187417,40000,9165
1975,3691,3000,9166
2019,217144,3000,9167
2012,25709,40000,9168
1980,252124,40000,9169
2023,276168,40000,9170
1978,241457,40000,9171
2015,216604,3000,9172
1992,233250,40000,9173
1992,177722,40000,9174
2019,78536,40000,9175
1997,296913,40000,9176
1982,166400,3000,9177
1974,98763,40000,9178
2023,194340,3000,9179
1973,154276,3000,9180
1990,11841,40000,9181
1970,57457,3000,9182
2003,82422,40000,9183
1975,106680,3000,9184
2012,245941,40000,9185
1986,205319,40000,9186
1987,52944,40000,9187
1991,108078,3000,9188
1976,11533,3000,9189
2004,142824,3000,9190
1982,137157,40000,9191
1985,85112,40000,9192
1973,60746,40000,9193
2005,176216,3000,9194
1999,96993,3000,9195
2011,260647,3000,9196
1970,203125,3000,9197
2010,250277,3000,9198
1986,71809,3000,9199
1983,5868,3000,9200
2023,132943,40000,9201
1997,95024,40000,9202
2011,105801,3000,9203
1995,35810,40000,9204
1977,219598,3000,9205
1977,222202,3000,9206
1987,285821,3000,9207
1990,196296,40000,9208
1978,59618,40000,9209
1984,291660,40000,9210
2020,63360,3000,9211
1973,95885,40000,9212
1971,232008,3000,9213
1988,137532,3000,9214
2022,174114,40000,9215
2001,58833,40000,9216
2003,211313,40000,9217
1974,259806,3000,9218
1979,134649,40000,9219
1998,41917,3000,9220
2005,268481,3000,9221
2017,6280,3000,9222
1979,182621,3000,9223
2003,259783,3000,9224
2006,72587,3000,9225
2006,220054,40000,9226
1975,122766,3000,9227
2004,107531,3000,9228
1974,182564,3000,9229
1991,250301,3000,9230
2005,133242,40000,9231
1987,276620,40000,9232
1999,77690,3000,9233
1991,26807,40000,9234
1971,203520,40000,9235
1977,210028,40000,9236
1975,195733,3000,9237
2023,98030,40000,9238
1981,210032,40000,9239
1999,102599,40000,9240
2013,132770,3000,9241
1976,265103,3000,9242
1992,281587,40000,9243
1996,57742,40000,9244
2013,200948,40000,9245
1984,151442,3000,9246
1976,126316,3000,9247
2016,49754,3000,9248
2015,292342,40000,9249
1992,163457,40000,9250
1997,26756,3000,9251
1980,201347,3000,9252
1996,278602,3000,9253
1979,266430,3000,9254
1999,29328,3000,9255
1982,226256,3000,9256
1983,188619,40000,9257
1995,231284,40000,9258
2020,97500,40000,9259
1992,200972,3000,9260
2011,174772,3000,9261
1995,155629,40000,9262
2007,176099,40000,9263
2003,247286,40000,9264
2007,51913,40000,9265
2013,175478,40000,9266
2009,187067,40000,9267
1984,41366,40000,9268
1988,265350,3000,9269
1976,287692,3000,9270
1987,91973,3000,9271
2020,10853,40000,9272
1995,242701,40000,9273
1998,167574,3000,9274
1986,182399,3000,9275
1982,151302,3000,9276
2023,132967,3000,9277
1984,237335,3000,9278
2013,204678,3000,9279
2017,162847,3000,9280
2002,11594,3000,9281
2008,132326,40000,9282
2019,128538,40000,9283
2000,259746,40000,9284
1991,70248,40000,9285
1998,83938,3000,9286
1983,15227,3000,9287
1985,269808,40000,9288
1981,125102,3000,9289
1998,33333,3000,9290
2017,197829,3000,9291
1990,96245,40000,9292
2023,290287,40000,9293
2022,250954,3000,9294
1987,240261,3000,9295
1974,264491,40000,9296
2020,25804,40000,9297
2015,2303,3000,9298
1993,278755,40000,9299
2018,125683,3000,9300
1975,294902,40000,9301
1989,209044,3000,9302
1977,36726,40000,9303
1980,162754,40000,9304
1977,60784,40000,9305
2018,271031,3000,9306
2018,297255,40000,9307
1980,159661,40000,9308
1998,151811,3000,9309
2023,299776,40000,9310
2021,211183,3000,9311
1972,119821,3000,9312
1974,62672,3000,9313
2008,3105,3000,9314
2018,98752,3000,9315
2003,296559,40000,9316
2008,264075,40000,9317
1993,286510,40000,9318
1975,114246,40000,9319
2019,180564,3000,9320
1970,35516,40000,9321
2006,181361,40000,9322
2001,137131,3000,9323
2014,24583,40000,9324
2004,8868,3000,9325
2023,257820,40000,9326
1979,103937,40000,9327
1971,254752,40000,9328
1992,156232,3000,9329
1980,276560,3000,9330
1999,120859,3000,9331
2018,262910,40000,9332
2006,243552,3000,9333
2015,280211,40000,9334
1989,118109,3000,9335
2002,96751,40000,9336
1976,64498,40000,9337
1985,256581,3000,9338
1970,282797,3000,9339
1987,207476,3000,9340
2000,165252,3000,9341
1970,298126,40000,9342
2000,105615,40000,9343
1998,8097,40000,9344
2010,114424,3000,9345
2014,136587,3000,9346
1972,236218,3000,9347
1980,283173,40000,9348
1989,213342,3000,9349
1992,177153,3000,9350
2020,283372,40000,9351
2003,100850,40000,9352
1988,228776,3000,9353
1976,60498,3000,9354
2003,263889,40000,9355
2003,51174,40000,9356
1971,238999,3000,9357
2016,218359,3000,9358
2001,14742,3000,9359
2020,91118,40000,9360
2019,166069,3000,9361
2007,148410,3000,9362
2019,106111,3000,9363
2014,246800,40000,9364
1970,173630,3000,9365
1974,111421,40000,9366
2004,296128,3000,9367
1986,292771,3000,9368
1990,92888,40000,9369
1970,2386,40000,9370
2017,136336,3000,9371
1976,196937,40000,9372
2002,176118,40000,9373
1978,189618,3000,9374
1974,293188,40000,9375
2017,222543,3000,9376
1977,117659,40000,9377
2023,146015,3000,9378
1987,31895,40000,9379
1994,218274,40000,9380
2014,230003,40000,9381
2013,186242,3000,9382
2007,122778,40000,9383
2012,57861,40000,9384
1990,271960,3000,9385
1992,269972,40000,9386
2009,27362,40000,9387
2010,294018,40000,9388
2019,185479,40000,9389
1971,223380,3000,9390
1979,35963,3000,9391
1970,231947,40000,9392
1984,158204,40000,9393
2000,169229,3000,9394
2022,22337,40000,9395
2011,107997,40000,9396
2001,14670,3000,9397
2012,27195,3000,9398
1988,48834,3000,9399
1985,124905,40000,9400
1981,29227,40000,9401
1989,258687,3000,9402
2013,287907,40000,9403
1983,46305,3000,9404
1982,83448,40000,9405
2001,38842,40000,9406
2014,41213,40000,9407
2010,14217,40000,9408
2008,189373,3000,9409
2005,32205,40000,9410
1973,37134,3000,9411
1988,165424,40000,9412
1982,65732,3000,9413
1984,177883,40000,9414
2012,71545,3000,9415
2007,217166,40000,9416
1991,56385,40000,9417
2023,92413,3000,9418
1987,271070,3000,9419
1997,78827,3000,9420
2015,118472,40000,9421
1977,296441,3000,9422
2005,173587,40000,9423
2015,66662,40000,9424
2011,229762,40000,9425
1997,35261,40000,9426
1997,253481,3000,9427
2010,169194,40000,9428
1987,144813,40000,9429
1976,59249,40000,9430
2017,68287,40000,9431
1974,275529,40000,9432
2014,73341,40000,9433
2007,75596,40000,9434
1996,189220,3000,9435
1989,16289,3000,9436
1982,229428,40000,9437
1981,27678,40000,9438
2016,297905,40000,9439
1987,256413,3000,9440
1987,281265,3000,9441
1989,241357,3000,9442
1982,220524,3000,9443
1986,260988,3000,9444
2016,280609,40000,9445
2014,193850,3000,9446
1988,228587,40000,9447
2007,146872,3000,9448
2022,213329,3000,9449
1982,279969,3000,9450
2019,164998,40000,9451
2022,197490,3000,9452
2017,155027,40000,9453
1970,297892,3000,9454
2022,194774,40000,9455
1978,45706,40000,9456
1974,231960,40000,9457
2015,249687,40000,9458
1972,84792,40000,9459
1985,149760,40000,9460
1987,105050,40000,9461
1976,220025,40000,9462
1983,249899,3000,9463
2016,1714,40000,9464
1996,25805,3000,9465
1981,175756,40000,9466
2013,32961,40000,9467
1971,153263,40000,9468
2002,81780,40000,9469
1994,114797,40000,9470
1970,51976,40000,9471
2014,114336,3000,9472
1992,271167,40000,9473
1971,273467,3000,9474
1999,137844,40000,9475
1984,126077,3000,9476
2019,221877,40000,9477
2001,147793,3000,9478
1986,225086,3000,9479
1979,266295,3000,9480
1989,295997,40000,9481
2022,292982,3000,9482
1980,278353,40000,9483
2021,13019,40000,9484
1993,260146,3000,9485
2006,292254,40000,9486
